Series_reference,Period,Data_value,Suppressed,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3
42,2019.03,73075.8709314224,0,1,6,0,1,2,5,1
67,2015.12,73075.8709314224,0,1,6,0,1,2,7,2
61,2011.09,73075.8709314224,0,1,6,0,1,2,20,2
66,2012.03,73075.8709314224,0,1,6,0,1,2,7,1
42,2011.09,73075.8709314224,0,1,6,0,1,2,5,1
21,2011.09,73075.8709314224,0,1,6,0,0,2,11,2
69,2017.12,73075.8709314224,0,1,6,0,1,2,22,2
25,2019.03,73075.8709314224,0,1,6,0,0,2,24,2
32,2011.06,73075.8709314224,0,1,6,0,0,2,14,1
3,2018.03,73075.8709314224,0,1,6,0,0,2,19,2
17,2011.09,73075.8709314224,0,1,6,0,0,2,32,2
64,2017.03,73075.8709314224,0,1,6,0,1,2,35,1
3,2017.09,73075.8709314224,0,1,6,0,0,2,19,2
63,2016.03,73075.8709314224,0,1,6,0,1,2,18,2
26,2019.06,73075.8709314224,0,1,6,0,0,2,1,1
48,2015.06,73075.8709314224,0,1,6,0,1,2,12,1
10,2019.03,73075.8709314224,0,1,6,0,0,2,36,1
42,2016.12,73075.8709314224,0,1,6,0,1,2,5,1
43,2020.09,73075.8709314224,0,1,6,0,1,2,5,2
20,2016.03,73075.8709314224,0,1,6,0,0,2,11,1
57,2019.09,73075.8709314224,0,1,6,0,1,2,34,2
15,2018.12,73075.8709314224,0,1,6,0,0,2,0,2
33,2019.03,73075.8709314224,0,1,6,0,0,2,14,2
50,2013.03,73075.8709314224,0,1,6,0,1,2,13,1
7,2016.12,73075.8709314224,0,1,6,0,0,2,10,2
10,2014.03,73075.8709314224,0,1,6,0,0,2,36,1
2,2013.12,73075.8709314224,0,1,6,0,0,2,19,1
59,2018.06,73075.8709314224,0,1,6,0,1,2,30,2
45,2015.09,73075.8709314224,0,1,6,0,1,2,33,2
71,2017.12,73075.8709314224,0,1,6,0,1,2,28,2
3,2014.12,73075.8709314224,0,1,6,0,0,2,19,2
70,2017.12,73075.8709314224,0,1,6,0,1,2,28,1
51,2020.03,73075.8709314224,0,1,6,0,1,2,13,2
1,2020.12,73075.8709314224,0,1,6,0,0,2,2,2
35,2020.09,73075.8709314224,0,1,6,0,0,2,4,2
59,2020.09,73075.8709314224,0,1,6,0,1,2,30,2
63,2013.06,73075.8709314224,0,1,6,0,1,2,18,2
30,2015.12,73075.8709314224,0,1,6,0,0,2,9,1
18,2016.12,73075.8709314224,0,1,6,0,0,2,15,1
33,2018.03,73075.8709314224,0,1,6,0,0,2,14,2
57,2011.12,73075.8709314224,0,1,6,0,1,2,34,2
47,2015.12,73075.8709314224,0,1,6,0,1,2,6,2
6,2020.03,73075.8709314224,0,1,6,0,0,2,10,1
55,2017.09,73075.8709314224,0,1,6,0,1,2,16,2
60,2015.03,73075.8709314224,0,1,6,0,1,2,20,1
56,2019.06,73075.8709314224,0,1,6,0,1,2,34,1
70,2011.09,73075.8709314224,0,1,6,0,1,2,28,1
35,2013.03,73075.8709314224,0,1,6,0,0,2,4,2
47,2016.12,73075.8709314224,0,1,6,0,1,2,6,2
63,2013.09,73075.8709314224,0,1,6,0,1,2,18,2
23,2016.06,73075.8709314224,0,1,6,0,0,2,26,2
34,2015.09,73075.8709314224,0,1,6,0,0,2,4,1
33,2019.06,73075.8709314224,0,1,6,0,0,2,14,2
62,2015.12,73075.8709314224,0,1,6,0,1,2,18,1
69,2019.06,73075.8709314224,0,1,6,0,1,2,22,2
15,2011.12,73075.8709314224,0,1,6,0,0,2,0,2
50,2012.03,73075.8709314224,0,1,6,0,1,2,13,1
66,2015.06,73075.8709314224,0,1,6,0,1,2,7,1
74,2016.03,73075.8709314224,0,0,0,0,2,1,3,0
9,2017.06,73075.8709314224,0,1,6,0,0,2,8,2
48,2020.06,73075.8709314224,0,1,6,0,1,2,12,1
8,2016.09,73075.8709314224,0,1,6,0,0,2,8,1
54,2017.06,73075.8709314224,0,1,6,0,1,2,16,1
55,2018.12,73075.8709314224,0,1,6,0,1,2,16,2
68,2015.09,73075.8709314224,0,1,6,0,1,2,22,1
41,2012.09,73075.8709314224,0,1,6,0,1,2,21,2
47,2013.03,73075.8709314224,0,1,6,0,1,2,6,2
28,2017.12,73075.8709314224,0,1,6,0,0,2,25,1
52,2014.06,73075.8709314224,0,1,6,0,1,2,29,1
36,2020.12,73075.8709314224,0,1,6,0,0,2,23,1
51,2016.09,73075.8709314224,0,1,6,0,1,2,13,2
49,2019.06,73075.8709314224,0,1,6,0,1,2,12,2
23,2014.09,73075.8709314224,0,1,6,0,0,2,26,2
19,2020.03,73075.8709314224,0,1,6,0,0,2,15,2
64,2012.09,73075.8709314224,0,1,6,0,1,2,35,1
8,2015.06,73075.8709314224,0,1,6,0,0,2,8,1
61,2013.12,73075.8709314224,0,1,6,0,1,2,20,2
34,2015.06,73075.8709314224,0,1,6,0,0,2,4,1
8,2013.06,73075.8709314224,0,1,6,0,0,2,8,1
41,2016.06,73075.8709314224,0,1,6,0,1,2,21,2
42,2018.03,73075.8709314224,0,1,6,0,1,2,5,1
70,2020.12,73075.8709314224,0,1,6,0,1,2,28,1
0,2014.06,73075.8709314224,0,1,6,0,0,2,2,1
23,2011.06,73075.8709314224,0,1,6,0,0,2,26,2
4,2015.03,73075.8709314224,0,1,6,0,0,2,17,1
42,2020.03,73075.8709314224,0,1,6,0,1,2,5,1
49,2019.03,73075.8709314224,0,1,6,0,1,2,12,2
6,2017.12,73075.8709314224,0,1,6,0,0,2,10,1
57,2012.03,73075.8709314224,0,1,6,0,1,2,34,2
17,2017.12,73075.8709314224,0,1,6,0,0,2,32,2
23,2012.06,73075.8709314224,0,1,6,0,0,2,26,2
66,2013.09,73075.8709314224,0,1,6,0,1,2,7,1
6,2017.06,73075.8709314224,0,1,6,0,0,2,10,1
21,2017.09,73075.8709314224,0,1,6,0,0,2,11,2
48,2016.03,73075.8709314224,0,1,6,0,1,2,12,1
67,2012.09,73075.8709314224,0,1,6,0,1,2,7,2
3,2016.09,73075.8709314224,0,1,6,0,0,2,19,2
49,2012.12,73075.8709314224,0,1,6,0,1,2,12,2
46,2019.12,73075.8709314224,0,1,6,0,1,2,6,1
40,2014.09,73075.8709314224,0,1,6,0,1,2,21,1
8,2013.03,73075.8709314224,0,1,6,0,0,2,8,1
16,2018.09,73075.8709314224,0,1,6,0,0,2,32,1
57,2016.06,73075.8709314224,0,1,6,0,1,2,34,2
0,2011.06,73075.8709314224,0,1,6,0,0,2,2,1
14,2014.06,73075.8709314224,0,1,6,0,0,2,0,1
3,2016.12,73075.8709314224,0,1,6,0,0,2,19,2
2,2019.12,73075.8709314224,0,1,6,0,0,2,19,1
13,2017.06,73075.8709314224,0,1,6,0,0,2,27,2
5,2018.09,73075.8709314224,0,1,6,0,0,2,17,2
18,2016.09,73075.8709314224,0,1,6,0,0,2,15,1
58,2020.09,73075.8709314224,0,1,6,0,1,2,30,1
67,2017.09,73075.8709314224,0,1,6,0,1,2,7,2
62,2015.06,73075.8709314224,0,1,6,0,1,2,18,1
36,2018.09,73075.8709314224,0,1,6,0,0,2,23,1
8,2014.09,73075.8709314224,0,1,6,0,0,2,8,1
56,2015.12,73075.8709314224,0,1,6,0,1,2,34,1
33,2020.06,73075.8709314224,0,1,6,0,0,2,14,2
58,2018.12,73075.8709314224,0,1,6,0,1,2,30,1
37,2015.03,73075.8709314224,0,1,6,0,0,2,23,2
54,2012.12,73075.8709314224,0,1,6,0,1,2,16,1
74,2011.09,73075.8709314224,0,0,0,0,2,1,3,0
18,2014.06,73075.8709314224,0,1,6,0,0,2,15,1
21,2018.03,73075.8709314224,0,1,6,0,0,2,11,2
4,2020.09,73075.8709314224,0,1,6,0,0,2,17,1
37,2016.09,73075.8709314224,0,1,6,0,0,2,23,2
14,2018.03,73075.8709314224,0,1,6,0,0,2,0,1
24,2013.12,73075.8709314224,0,1,6,0,0,2,24,1
51,2019.06,73075.8709314224,0,1,6,0,1,2,13,2
12,2020.03,73075.8709314224,0,1,6,0,0,2,27,1
41,2018.12,73075.8709314224,0,1,6,0,1,2,21,2
56,2012.09,73075.8709314224,0,1,6,0,1,2,34,1
3,2011.06,73075.8709314224,0,1,6,0,0,2,19,2
16,2016.09,73075.8709314224,0,1,6,0,0,2,32,1
47,2020.09,73075.8709314224,0,1,6,0,1,2,6,2
0,2012.03,73075.8709314224,0,1,6,0,0,2,2,1
1,2020.03,73075.8709314224,0,1,6,0,0,2,2,2
45,2011.06,73075.8709314224,0,1,6,0,1,2,33,2
11,2020.12,73075.8709314224,0,1,6,0,0,2,36,2
0,2012.09,73075.8709314224,0,1,6,0,0,2,2,1
31,2020.09,73075.8709314224,0,1,6,0,0,2,9,2
23,2016.12,73075.8709314224,0,1,6,0,0,2,26,2
5,2019.09,73075.8709314224,0,1,6,0,0,2,17,2
27,2013.12,73075.8709314224,0,1,6,0,0,2,1,2
6,2013.06,73075.8709314224,0,1,6,0,0,2,10,1
55,2013.06,73075.8709314224,0,1,6,0,1,2,16,2
29,2018.09,73075.8709314224,0,1,6,0,0,2,25,2
61,2012.03,73075.8709314224,0,1,6,0,1,2,20,2
39,2012.09,73075.8709314224,0,1,6,0,0,2,31,2
41,2012.12,73075.8709314224,0,1,6,0,1,2,21,2
67,2018.06,73075.8709314224,0,1,6,0,1,2,7,2
69,2013.03,73075.8709314224,0,1,6,0,1,2,22,2
61,2019.03,73075.8709314224,0,1,6,0,1,2,20,2
51,2011.06,73075.8709314224,0,1,6,0,1,2,13,2
60,2012.09,73075.8709314224,0,1,6,0,1,2,20,1
50,2017.09,73075.8709314224,0,1,6,0,1,2,13,1
45,2012.12,73075.8709314224,0,1,6,0,1,2,33,2
33,2015.12,73075.8709314224,0,1,6,0,0,2,14,2
39,2016.06,73075.8709314224,0,1,6,0,0,2,31,2
15,2020.09,73075.8709314224,0,1,6,0,0,2,0,2
38,2014.03,73075.8709314224,0,1,6,0,0,2,31,1
2,2019.06,73075.8709314224,0,1,6,0,0,2,19,1
29,2020.12,73075.8709314224,0,1,6,0,0,2,25,2
5,2020.09,73075.8709314224,0,1,6,0,0,2,17,2
1,2018.03,73075.8709314224,0,1,6,0,0,2,2,2
65,2018.09,73075.8709314224,0,1,6,0,1,2,35,2
53,2012.09,73075.8709314224,0,1,6,0,1,2,29,2
13,2018.09,73075.8709314224,0,1,6,0,0,2,27,2
3,2013.06,73075.8709314224,0,1,6,0,0,2,19,2
32,2012.12,73075.8709314224,0,1,6,0,0,2,14,1
60,2014.09,73075.8709314224,0,1,6,0,1,2,20,1
50,2017.12,73075.8709314224,0,1,6,0,1,2,13,1
65,2012.09,73075.8709314224,0,1,6,0,1,2,35,2
66,2014.03,73075.8709314224,0,1,6,0,1,2,7,1
53,2013.06,73075.8709314224,0,1,6,0,1,2,29,2
12,2015.06,73075.8709314224,0,1,6,0,0,2,27,1
42,2015.06,73075.8709314224,0,1,6,0,1,2,5,1
64,2020.09,73075.8709314224,0,1,6,0,1,2,35,1
56,2011.09,73075.8709314224,0,1,6,0,1,2,34,1
65,2014.06,73075.8709314224,0,1,6,0,1,2,35,2
45,2016.03,73075.8709314224,0,1,6,0,1,2,33,2
23,2016.09,73075.8709314224,0,1,6,0,0,2,26,2
42,2013.06,73075.8709314224,0,1,6,0,1,2,5,1
26,2014.06,73075.8709314224,0,1,6,0,0,2,1,1
26,2015.06,73075.8709314224,0,1,6,0,0,2,1,1
22,2017.06,73075.8709314224,0,1,6,0,0,2,26,1
34,2013.09,73075.8709314224,0,1,6,0,0,2,4,1
66,2013.12,73075.8709314224,0,1,6,0,1,2,7,1
9,2014.09,73075.8709314224,0,1,6,0,0,2,8,2
0,2018.03,73075.8709314224,0,1,6,0,0,2,2,1
12,2012.09,73075.8709314224,0,1,6,0,0,2,27,1
13,2015.12,73075.8709314224,0,1,6,0,0,2,27,2
18,2017.03,73075.8709314224,0,1,6,0,0,2,15,1
1,2015.06,73075.8709314224,0,1,6,0,0,2,2,2
16,2014.12,73075.8709314224,0,1,6,0,0,2,32,1
7,2018.09,73075.8709314224,0,1,6,0,0,2,10,2
63,2014.12,73075.8709314224,0,1,6,0,1,2,18,2
32,2018.06,73075.8709314224,0,1,6,0,0,2,14,1
64,2011.06,73075.8709314224,0,1,6,0,1,2,35,1
16,2011.06,73075.8709314224,0,1,6,0,0,2,32,1
52,2018.03,73075.8709314224,0,1,6,0,1,2,29,1
32,2019.06,73075.8709314224,0,1,6,0,0,2,14,1
26,2020.03,73075.8709314224,0,1,6,0,0,2,1,1
8,2017.06,73075.8709314224,0,1,6,0,0,2,8,1
1,2013.06,73075.8709314224,0,1,6,0,0,2,2,2
2,2018.06,73075.8709314224,0,1,6,0,0,2,19,1
27,2017.12,73075.8709314224,0,1,6,0,0,2,1,2
29,2014.09,73075.8709314224,0,1,6,0,0,2,25,2
57,2020.03,73075.8709314224,0,1,6,0,1,2,34,2
47,2012.03,73075.8709314224,0,1,6,0,1,2,6,2
44,2020.09,73075.8709314224,0,1,6,0,1,2,33,1
28,2013.09,73075.8709314224,0,1,6,0,0,2,25,1
50,2015.12,73075.8709314224,0,1,6,0,1,2,13,1
13,2015.06,73075.8709314224,0,1,6,0,0,2,27,2
36,2017.06,73075.8709314224,0,1,6,0,0,2,23,1
63,2014.09,73075.8709314224,0,1,6,0,1,2,18,2
15,2015.12,73075.8709314224,0,1,6,0,0,2,0,2
38,2013.03,73075.8709314224,0,1,6,0,0,2,31,1
57,2011.06,73075.8709314224,0,1,6,0,1,2,34,2
1,2016.09,73075.8709314224,0,1,6,0,0,2,2,2
66,2019.06,73075.8709314224,0,1,6,0,1,2,7,1
17,2013.06,73075.8709314224,0,1,6,0,0,2,32,2
2,2014.12,73075.8709314224,0,1,6,0,0,2,19,1
17,2012.03,73075.8709314224,0,1,6,0,0,2,32,2
48,2015.03,73075.8709314224,0,1,6,0,1,2,12,1
7,2013.03,73075.8709314224,0,1,6,0,0,2,10,2
44,2012.03,73075.8709314224,0,1,6,0,1,2,33,1
9,2013.06,73075.8709314224,0,1,6,0,0,2,8,2
23,2011.12,73075.8709314224,0,1,6,0,0,2,26,2
49,2017.06,73075.8709314224,0,1,6,0,1,2,12,2
51,2012.09,73075.8709314224,0,1,6,0,1,2,13,2
19,2016.03,73075.8709314224,0,1,6,0,0,2,15,2
63,2018.03,73075.8709314224,0,1,6,0,1,2,18,2
1,2012.03,73075.8709314224,0,1,6,0,0,2,2,2
5,2013.09,73075.8709314224,0,1,6,0,0,2,17,2
37,2018.12,73075.8709314224,0,1,6,0,0,2,23,2
53,2019.09,73075.8709314224,0,1,6,0,1,2,29,2
1,2018.09,73075.8709314224,0,1,6,0,0,2,2,2
48,2012.03,73075.8709314224,0,1,6,0,1,2,12,1
57,2018.06,73075.8709314224,0,1,6,0,1,2,34,2
3,2016.06,73075.8709314224,0,1,6,0,0,2,19,2
20,2015.06,73075.8709314224,0,1,6,0,0,2,11,1
54,2016.12,73075.8709314224,0,1,6,0,1,2,16,1
19,2015.09,73075.8709314224,0,1,6,0,0,2,15,2
13,2019.12,73075.8709314224,0,1,6,0,0,2,27,2
26,2012.09,73075.8709314224,0,1,6,0,0,2,1,1
55,2015.09,73075.8709314224,0,1,6,0,1,2,16,2
4,2013.09,73075.8709314224,0,1,6,0,0,2,17,1
6,2014.12,73075.8709314224,0,1,6,0,0,2,10,1
34,2012.09,73075.8709314224,0,1,6,0,0,2,4,1
51,2018.06,73075.8709314224,0,1,6,0,1,2,13,2
11,2015.09,73075.8709314224,0,1,6,0,0,2,36,2
34,2019.06,73075.8709314224,0,1,6,0,0,2,4,1
55,2011.06,73075.8709314224,0,1,6,0,1,2,16,2
34,2012.03,73075.8709314224,0,1,6,0,0,2,4,1
70,2018.03,73075.8709314224,0,1,6,0,1,2,28,1
55,2012.09,73075.8709314224,0,1,6,0,1,2,16,2
11,2012.09,73075.8709314224,0,1,6,0,0,2,36,2
54,2015.06,73075.8709314224,0,1,6,0,1,2,16,1
14,2019.03,73075.8709314224,0,1,6,0,0,2,0,1
58,2011.09,73075.8709314224,0,1,6,0,1,2,30,1
66,2020.09,73075.8709314224,0,1,6,0,1,2,7,1
47,2015.03,73075.8709314224,0,1,6,0,1,2,6,2
19,2016.09,73075.8709314224,0,1,6,0,0,2,15,2
9,2020.09,73075.8709314224,0,1,6,0,0,2,8,2
6,2011.09,73075.8709314224,0,1,6,0,0,2,10,1
63,2014.03,73075.8709314224,0,1,6,0,1,2,18,2
50,2019.12,73075.8709314224,0,1,6,0,1,2,13,1
6,2019.09,73075.8709314224,0,1,6,0,0,2,10,1
19,2018.09,73075.8709314224,0,1,6,0,0,2,15,2
55,2016.06,73075.8709314224,0,1,6,0,1,2,16,2
11,2013.06,73075.8709314224,0,1,6,0,0,2,36,2
17,2013.12,73075.8709314224,0,1,6,0,0,2,32,2
6,2015.03,73075.8709314224,0,1,6,0,0,2,10,1
40,2014.12,73075.8709314224,0,1,6,0,1,2,21,1
54,2020.06,73075.8709314224,0,1,6,0,1,2,16,1
53,2014.12,73075.8709314224,0,1,6,0,1,2,29,2
63,2017.03,73075.8709314224,0,1,6,0,1,2,18,2
67,2019.12,73075.8709314224,0,1,6,0,1,2,7,2
66,2016.12,73075.8709314224,0,1,6,0,1,2,7,1
11,2016.03,73075.8709314224,0,1,6,0,0,2,36,2
37,2017.12,73075.8709314224,0,1,6,0,0,2,23,2
18,2014.12,73075.8709314224,0,1,6,0,0,2,15,1
58,2013.06,73075.8709314224,0,1,6,0,1,2,30,1
63,2016.06,73075.8709314224,0,1,6,0,1,2,18,2
52,2016.06,73075.8709314224,0,1,6,0,1,2,29,1
48,2018.09,73075.8709314224,0,1,6,0,1,2,12,1
29,2020.09,73075.8709314224,0,1,6,0,0,2,25,2
2,2012.06,73075.8709314224,0,1,6,0,0,2,19,1
58,2019.09,73075.8709314224,0,1,6,0,1,2,30,1
37,2015.09,73075.8709314224,0,1,6,0,0,2,23,2
48,2016.09,73075.8709314224,0,1,6,0,1,2,12,1
42,2018.12,73075.8709314224,0,1,6,0,1,2,5,1
51,2014.03,73075.8709314224,0,1,6,0,1,2,13,2
12,2013.03,73075.8709314224,0,1,6,0,0,2,27,1
13,2013.12,73075.8709314224,0,1,6,0,0,2,27,2
10,2014.12,73075.8709314224,0,1,6,0,0,2,36,1
9,2019.09,73075.8709314224,0,1,6,0,0,2,8,2
59,2012.03,73075.8709314224,0,1,6,0,1,2,30,2
55,2013.03,73075.8709314224,0,1,6,0,1,2,16,2
41,2019.12,73075.8709314224,0,1,6,0,1,2,21,2
69,2016.03,73075.8709314224,0,1,6,0,1,2,22,2
17,2017.09,73075.8709314224,0,1,6,0,0,2,32,2
31,2019.03,73075.8709314224,0,1,6,0,0,2,9,2
1,2017.03,73075.8709314224,0,1,6,0,0,2,2,2
21,2019.09,73075.8709314224,0,1,6,0,0,2,11,2
66,2019.12,73075.8709314224,0,1,6,0,1,2,7,1
32,2014.12,73075.8709314224,0,1,6,0,0,2,14,1
5,2018.06,73075.8709314224,0,1,6,0,0,2,17,2
56,2013.09,73075.8709314224,0,1,6,0,1,2,34,1
9,2016.12,73075.8709314224,0,1,6,0,0,2,8,2
46,2018.12,73075.8709314224,0,1,6,0,1,2,6,1
61,2017.06,73075.8709314224,0,1,6,0,1,2,20,2
69,2018.03,73075.8709314224,0,1,6,0,1,2,22,2
63,2012.06,73075.8709314224,0,1,6,0,1,2,18,2
65,2012.12,73075.8709314224,0,1,6,0,1,2,35,2
0,2013.09,73075.8709314224,0,1,6,0,0,2,2,1
49,2019.09,73075.8709314224,0,1,6,0,1,2,12,2
47,2012.09,73075.8709314224,0,1,6,0,1,2,6,2
18,2012.12,73075.8709314224,0,1,6,0,0,2,15,1
6,2016.09,73075.8709314224,0,1,6,0,0,2,10,1
41,2015.12,73075.8709314224,0,1,6,0,1,2,21,2
9,2020.12,73075.8709314224,0,1,6,0,0,2,8,2
40,2016.09,73075.8709314224,0,1,6,0,1,2,21,1
23,2018.03,73075.8709314224,0,1,6,0,0,2,26,2
52,2013.06,73075.8709314224,0,1,6,0,1,2,29,1
58,2014.09,73075.8709314224,0,1,6,0,1,2,30,1
31,2015.03,73075.8709314224,0,1,6,0,0,2,9,2
49,2020.03,73075.8709314224,0,1,6,0,1,2,12,2
18,2020.09,73075.8709314224,0,1,6,0,0,2,15,1
1,2011.09,73075.8709314224,0,1,6,0,0,2,2,2
22,2013.12,73075.8709314224,0,1,6,0,0,2,26,1
13,2019.06,73075.8709314224,0,1,6,0,0,2,27,2
61,2011.06,73075.8709314224,0,1,6,0,1,2,20,2
35,2012.12,73075.8709314224,0,1,6,0,0,2,4,2
29,2014.12,73075.8709314224,0,1,6,0,0,2,25,2
26,2015.09,73075.8709314224,0,1,6,0,0,2,1,1
9,2016.09,73075.8709314224,0,1,6,0,0,2,8,2
17,2012.06,73075.8709314224,0,1,6,0,0,2,32,2
9,2012.12,73075.8709314224,0,1,6,0,0,2,8,2
24,2019.03,73075.8709314224,0,1,6,0,0,2,24,1
34,2018.03,73075.8709314224,0,1,6,0,0,2,4,1
26,2016.09,73075.8709314224,0,1,6,0,0,2,1,1
12,2011.12,73075.8709314224,0,1,6,0,0,2,27,1
35,2019.03,73075.8709314224,0,1,6,0,0,2,4,2
63,2017.12,73075.8709314224,0,1,6,0,1,2,18,2
39,2018.06,73075.8709314224,0,1,6,0,0,2,31,2
32,2013.06,73075.8709314224,0,1,6,0,0,2,14,1
53,2018.03,73075.8709314224,0,1,6,0,1,2,29,2
39,2019.12,73075.8709314224,0,1,6,0,0,2,31,2
62,2020.03,73075.8709314224,0,1,6,0,1,2,18,1
32,2011.12,73075.8709314224,0,1,6,0,0,2,14,1
43,2016.12,73075.8709314224,0,1,6,0,1,2,5,2
32,2012.06,73075.8709314224,0,1,6,0,0,2,14,1
67,2017.06,73075.8709314224,0,1,6,0,1,2,7,2
2,2011.09,73075.8709314224,0,1,6,0,0,2,19,1
30,2011.12,73075.8709314224,0,1,6,0,0,2,9,1
20,2019.12,73075.8709314224,0,1,6,0,0,2,11,1
47,2016.03,73075.8709314224,0,1,6,0,1,2,6,2
56,2020.06,73075.8709314224,0,1,6,0,1,2,34,1
68,2013.03,73075.8709314224,0,1,6,0,1,2,22,1
53,2020.12,73075.8709314224,0,1,6,0,1,2,29,2
3,2015.06,73075.8709314224,0,1,6,0,0,2,19,2
29,2013.09,73075.8709314224,0,1,6,0,0,2,25,2
23,2020.06,73075.8709314224,0,1,6,0,0,2,26,2
23,2019.03,73075.8709314224,0,1,6,0,0,2,26,2
21,2012.06,73075.8709314224,0,1,6,0,0,2,11,2
39,2013.12,73075.8709314224,0,1,6,0,0,2,31,2
31,2012.09,73075.8709314224,0,1,6,0,0,2,9,2
12,2020.06,73075.8709314224,0,1,6,0,0,2,27,1
71,2020.09,73075.8709314224,0,1,6,0,1,2,28,2
51,2013.03,73075.8709314224,0,1,6,0,1,2,13,2
50,2013.06,73075.8709314224,0,1,6,0,1,2,13,1
35,2016.03,73075.8709314224,0,1,6,0,0,2,4,2
22,2020.06,73075.8709314224,0,1,6,0,0,2,26,1
21,2013.09,73075.8709314224,0,1,6,0,0,2,11,2
70,2020.06,73075.8709314224,0,1,6,0,1,2,28,1
43,2012.12,73075.8709314224,0,1,6,0,1,2,5,2
62,2016.06,73075.8709314224,0,1,6,0,1,2,18,1
62,2012.06,73075.8709314224,0,1,6,0,1,2,18,1
61,2011.12,73075.8709314224,0,1,6,0,1,2,20,2
16,2018.06,73075.8709314224,0,1,6,0,0,2,32,1
4,2015.06,73075.8709314224,0,1,6,0,0,2,17,1
0,2020.12,73075.8709314224,0,1,6,0,0,2,2,1
69,2016.06,73075.8709314224,0,1,6,0,1,2,22,2
18,2014.03,73075.8709314224,0,1,6,0,0,2,15,1
2,2014.06,73075.8709314224,0,1,6,0,0,2,19,1
71,2018.09,73075.8709314224,0,1,6,0,1,2,28,2
30,2020.03,73075.8709314224,0,1,6,0,0,2,9,1
71,2012.09,73075.8709314224,0,1,6,0,1,2,28,2
46,2019.09,73075.8709314224,0,1,6,0,1,2,6,1
29,2017.06,73075.8709314224,0,1,6,0,0,2,25,2
33,2020.09,73075.8709314224,0,1,6,0,0,2,14,2
5,2016.09,73075.8709314224,0,1,6,0,0,2,17,2
13,2012.03,73075.8709314224,0,1,6,0,0,2,27,2
43,2012.03,73075.8709314224,0,1,6,0,1,2,5,2
12,2019.03,73075.8709314224,0,1,6,0,0,2,27,1
60,2013.06,73075.8709314224,0,1,6,0,1,2,20,1
47,2017.03,73075.8709314224,0,1,6,0,1,2,6,2
35,2017.03,73075.8709314224,0,1,6,0,0,2,4,2
38,2020.09,73075.8709314224,0,1,6,0,0,2,31,1
66,2012.06,73075.8709314224,0,1,6,0,1,2,7,1
53,2013.09,73075.8709314224,0,1,6,0,1,2,29,2
39,2016.03,73075.8709314224,0,1,6,0,0,2,31,2
31,2013.06,73075.8709314224,0,1,6,0,0,2,9,2
36,2014.06,73075.8709314224,0,1,6,0,0,2,23,1
56,2019.09,73075.8709314224,0,1,6,0,1,2,34,1
61,2013.03,73075.8709314224,0,1,6,0,1,2,20,2
42,2020.12,73075.8709314224,0,1,6,0,1,2,5,1
30,2018.03,73075.8709314224,0,1,6,0,0,2,9,1
39,2016.09,73075.8709314224,0,1,6,0,0,2,31,2
24,2015.09,73075.8709314224,0,1,6,0,0,2,24,1
19,2013.09,73075.8709314224,0,1,6,0,0,2,15,2
6,2011.06,73075.8709314224,0,1,6,0,0,2,10,1
18,2018.12,73075.8709314224,0,1,6,0,0,2,15,1
74,2016.09,73075.8709314224,0,0,0,0,2,1,3,0
29,2017.09,73075.8709314224,0,1,6,0,0,2,25,2
62,2016.03,73075.8709314224,0,1,6,0,1,2,18,1
31,2011.06,73075.8709314224,0,1,6,0,0,2,9,2
27,2014.06,73075.8709314224,0,1,6,0,0,2,1,2
55,2014.03,73075.8709314224,0,1,6,0,1,2,16,2
27,2013.09,73075.8709314224,0,1,6,0,0,2,1,2
29,2020.06,73075.8709314224,0,1,6,0,0,2,25,2
38,2013.12,73075.8709314224,0,1,6,0,0,2,31,1
70,2019.09,73075.8709314224,0,1,6,0,1,2,28,1
22,2017.12,73075.8709314224,0,1,6,0,0,2,26,1
3,2017.12,73075.8709314224,0,1,6,0,0,2,19,2
71,2015.12,73075.8709314224,0,1,6,0,1,2,28,2
21,2019.03,73075.8709314224,0,1,6,0,0,2,11,2
18,2015.03,73075.8709314224,0,1,6,0,0,2,15,1
70,2015.06,73075.8709314224,0,1,6,0,1,2,28,1
6,2018.12,73075.8709314224,0,1,6,0,0,2,10,1
1,2020.06,73075.8709314224,0,1,6,0,0,2,2,2
10,2012.09,73075.8709314224,0,1,6,0,0,2,36,1
61,2019.06,73075.8709314224,0,1,6,0,1,2,20,2
57,2011.09,73075.8709314224,0,1,6,0,1,2,34,2
68,2012.03,73075.8709314224,0,1,6,0,1,2,22,1
10,2012.12,73075.8709314224,0,1,6,0,0,2,36,1
35,2011.06,73075.8709314224,0,1,6,0,0,2,4,2
60,2018.09,73075.8709314224,0,1,6,0,1,2,20,1
48,2019.03,73075.8709314224,0,1,6,0,1,2,12,1
15,2013.12,73075.8709314224,0,1,6,0,0,2,0,2
54,2012.03,73075.8709314224,0,1,6,0,1,2,16,1
33,2013.09,73075.8709314224,0,1,6,0,0,2,14,2
46,2018.03,73075.8709314224,0,1,6,0,1,2,6,1
22,2014.12,73075.8709314224,0,1,6,0,0,2,26,1
70,2018.06,73075.8709314224,0,1,6,0,1,2,28,1
59,2017.09,73075.8709314224,0,1,6,0,1,2,30,2
39,2018.03,73075.8709314224,0,1,6,0,0,2,31,2
0,2020.06,73075.8709314224,0,1,6,0,0,2,2,1
